taxon_id,taxon.name,n_obs,sum_individuals,id,quality_grade,observed_on,description,captive,uri,Epi.lat,Epi.long,location,taxon.common,user_login,user_observations_count,user_activity_count,user_species_count,taxon.endemic,taxon.rank,taxon.introduced,taxon.native,taxon.observations_count,family_name.x,genus_name.x,EpiCount,Setting,field:associated observation,TreeSp,GrowingSite,field:NA,Moss,EpiSize,DBH,EpiHeight,field:plant life stage,field:plant phenology->most common flowering/fruiting reproductive stage,TreeHeight,ObsGroup,field:name of associated plant,field:epiphytic on,field:hábitat,field:associated taxa,field:host plant id,field:habitat (s afr),field:host plant,field:host,field:epiphyte host,field:height off ground,field:height (m),field:interaction->epiphyte host,field:madagascar vegetation type,field:leaf [plant identification],field:flowering phenology,field:origin [iucn red list],field:plant growth form [iucn red list],field:recolecta_plantas,field:recolecta_semillas,field:cantidad de esquejes,field:plantas_madres_esquejes,field:recolecta de muestras de herbario,field:habitat,field:is this observation for...,field:placeholder backup,field:built environment type,field:attached to: (interaction),field:related observations,field:similar observation set,field:estimated height,field:altitude/depth in m: (s afr),field:elevation (m),field:aberrant type,field:tree,field:other organism,"field:how big were the pups? in relation to the adult (0.25, 0.50, 0.75)?",field:specifics of the site,field:cultivated,field:camera,field:epífitos,field:bio 2 lab section number spring 2023,field:host observation,field:gahnia grove,field:interaction (commensalism),field:tipo de maleza,field:substrate_detail2,field:epiphyte %,field:invasive?,field:epiphytes,field:id reference,field:abundance category,field:associated species with names lookup,field:interaction type,field:bio 2 lab section number su21,field:tipo de ecosistema (méxico),field:associated species,field:naturemapr url,field:natusfera url,field:certainty,field:cultivated or wild-grown?,field:count,field:plant flowering,field:plant fruiting,field:estimate the height of the plant (in m),field:feeding on,field:animal behavior,field:is it wild?,field:zonebc,field:about the site,field:sp 2020 lab section numbers,field:linked observation,field:invasive,field:zoneea,field:renh2019 trial,field:zoneeb,field:kc tradescantia,field:depth of tradescantia before intervention,field:zonedb,field:zonecb,field:kc native seedlings and sporelings,field:kcrenh19 survey,field:zoneda,field:lab section numbers,field:gender,field:submitted by questagame player,field:questagame sighting no.,field:zonefb,field:california native,field:substrate/soil type,field:plant description,field:local habitat description,field:id source,field:endemic to new zealand,field:native ferns of kaipatiki,field:fitofisionomias do bioma caatinga,field:name(s) of other observers present,field:observado url,field:zoneca,field:native trees of kaipatiki,field:host species with names lookup,field:ispot reference (2014-2017),field:ispot certainty,field:ispot id,field:associated with: (interaction),field:physical habitat/substrate,field:ecological interaction,field:observer expertise,field:fiddleheads,field:developmental stage,DBH_num,TreeHeight_num,photo_gallery,photo_urls_concat,EpiCount_num,EpiCount_noNA,EpiHeight_chr,EpiSize_chr,EpiHeight_num,EpiSize_num,family_id,family_name.y,class_id,class_name,genus_id,genus_name.y,EpiID,BaseGroup,Site,Tree,TreeID,Epi,EpiNum,TreeCat,NumberTrees,Type,SiteLat,SiteLon,dominanttrees,n_epis_per_site,n_sp_per_site,n_epis_per_site_cat,n_sp_per_site_cat
53549,Ulmus,4,6,278674086,needs_id,2025/04/27 6:54 PM,"",FALSE,https://www.inaturalist.org/observations/278674086,52.1589472222,4.5305138889,"52.1589472222,4.5305138889",elms,marie-ho,3234,3437,934,FALSE,genus,FALSE,FALSE,302812,Ulmaceae,Ulmus,1,Urban,"",Salix,pollard head,,no,1.6,0.43,2.1,"","",5,S6T08,,"","",,,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",0.43,5,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/500385805/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/500385769/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/500385835/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/500385805/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/500385769/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/500385835/square.jpg,1,1,2.1,1.6,2.1,1.6,53548,Ulmaceae,47124,Magnoliopsida,53549,Ulmus,S06T08_E04,S6T08,S06,T08,S06T08,,04,30 - 60,19,Willow,52.1593306,4.5311344,Salix,83,16,64,14
119791,Acer pseudoplatanus,144,180,278674087,needs_id,2025/04/27 6:54 PM,"",FALSE,https://www.inaturalist.org/observations/278674087,52.1589361111,4.5305083333,"52.1589361111,4.5305083333",sycamore maple,marie-ho,3234,3437,934,FALSE,species,FALSE,TRUE,70205,Sapindaceae,Acer,2,Urban,"",Salix,pollard head,,no,0.2,0.43,2.1,"","",5,S6T08,,"","",,,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",0.43,5,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/500385798/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/500385835/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/500385798/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/500385835/square.jpg,2,2,2.1,0.2,2.1,0.2,58321,Sapindaceae,47124,Magnoliopsida,47727,Acer,S06T08_E05,S6T08,S06,T08,S06T08,,05,30 - 60,19,Willow,52.1593306,4.5311344,Salix,83,16,64,14
119791,Acer pseudoplatanus,144,180,278674087,needs_id,2025/04/27 6:54 PM,"",FALSE,https://www.inaturalist.org/observations/278674087,52.1589361111,4.5305083333,"52.1589361111,4.5305083333",sycamore maple,marie-ho,3234,3437,934,FALSE,species,FALSE,TRUE,70205,Sapindaceae,Acer,2,Urban,"",Salix,pollard head,,no,0.2,0.43,2.1,"","",5,S6T08,,"","",,,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",0.43,5,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/500385798/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/500385835/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/500385798/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/500385835/square.jpg,2,2,2.1,0.2,2.1,0.2,58321,Sapindaceae,47124,Magnoliopsida,47727,Acer,S06T08_E06,S6T08,S06,T08,S06T08,,06,30 - 60,19,Willow,52.1593306,4.5311344,Salix,83,16,64,14
47727,Acer,48,74,278674088,needs_id,2025/04/27 6:54 PM,"",FALSE,https://www.inaturalist.org/observations/278674088,52.1589555556,4.5304916667,"52.1589555556,4.5304916667",maples,marie-ho,3234,3437,934,FALSE,genus,FALSE,FALSE,985403,Sapindaceae,Acer,1,Urban,"",Salix,pollard head,,no,1.5,0.43,2.1,"","",5,S6T08,,"","",,,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",0.43,5,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/500385801/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/500385835/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/500385801/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/500385835/square.jpg,1,1,2.1,1.5,2.1,1.5,58321,Sapindaceae,47124,Magnoliopsida,47727,Acer,S06T08_E07,S6T08,S06,T08,S06T08,,07,30 - 60,19,Willow,52.1593306,4.5311344,Salix,83,16,64,14
53549,Ulmus,4,6,278674090,needs_id,2025/04/27 6:54 PM,"",FALSE,https://www.inaturalist.org/observations/278674090,52.1589361111,4.5305305556,"52.1589361111,4.5305305556",elms,marie-ho,3234,3437,934,FALSE,genus,FALSE,FALSE,302812,Ulmaceae,Ulmus,3,Urban,"",Salix,pollard head,,no,0.3,0.43,2.1,"","",5,S6T08,,"","",,,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",0.43,5,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/500385819/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/500385835/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/500385819/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/500385835/square.jpg,3,3,2.1,0.3,2.1,0.3,53548,Ulmaceae,47124,Magnoliopsida,53549,Ulmus,S06T08_E08,S6T08,S06,T08,S06T08,,08,30 - 60,19,Willow,52.1593306,4.5311344,Salix,83,16,64,14
53549,Ulmus,4,6,278674090,needs_id,2025/04/27 6:54 PM,"",FALSE,https://www.inaturalist.org/observations/278674090,52.1589361111,4.5305305556,"52.1589361111,4.5305305556",elms,marie-ho,3234,3437,934,FALSE,genus,FALSE,FALSE,302812,Ulmaceae,Ulmus,3,Urban,"",Salix,pollard head,,no,0.3,0.43,2.1,"","",5,S6T08,,"","",,,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",0.43,5,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/500385819/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/500385835/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/500385819/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/500385835/square.jpg,3,3,2.1,0.3,2.1,0.3,53548,Ulmaceae,47124,Magnoliopsida,53549,Ulmus,S06T08_E09,S6T08,S06,T08,S06T08,,09,30 - 60,19,Willow,52.1593306,4.5311344,Salix,83,16,64,14
53549,Ulmus,4,6,278674090,needs_id,2025/04/27 6:54 PM,"",FALSE,https://www.inaturalist.org/observations/278674090,52.1589361111,4.5305305556,"52.1589361111,4.5305305556",elms,marie-ho,3234,3437,934,FALSE,genus,FALSE,FALSE,302812,Ulmaceae,Ulmus,3,Urban,"",Salix,pollard head,,no,0.3,0.43,2.1,"","",5,S6T08,,"","",,,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",0.43,5,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/500385819/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/500385835/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/500385819/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/500385835/square.jpg,3,3,2.1,0.3,2.1,0.3,53548,Ulmaceae,47124,Magnoliopsida,53549,Ulmus,S06T08_E10,S6T08,S06,T08,S06T08,,10,30 - 60,19,Willow,52.1593306,4.5311344,Salix,83,16,64,14
124544,Anthriscus sylvestris,36,46,278674091,needs_id,2025/04/27 6:54 PM,juvenile,FALSE,https://www.inaturalist.org/observations/278674091,52.1589305556,4.5305277778,"52.1589305556,4.5305277778",Cow Parsley,marie-ho,3234,3437,934,FALSE,species,FALSE,TRUE,78506,Apiaceae,Anthriscus,1,Urban,"",Salix,crotch,,no,0.2,0.43,1.8,"","",5,S6T08,,"","",,,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",0.43,5,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/500385826/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/500385835/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/500385826/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/500385835/square.jpg,1,1,1.8,0.2,1.8,0.2,48699,Apiaceae,47124,Magnoliopsida,52847,Anthriscus,S06T08_E11,S6T08,S06,T08,S06T08,,11,30 - 60,19,Willow,52.1593306,4.5311344,Salix,83,16,64,14
47124,Magnoliopsida,166,190,278675446,needs_id,2025/04/27 6:55 PM,"",FALSE,https://www.inaturalist.org/observations/278675446,52.1589277778,4.5306111111,"52.1589277778,4.5306111111",dicots,marie-ho,3234,3437,934,FALSE,class,FALSE,FALSE,98185008,"","",5,Urban,"",Salix,pollard head,,no,1,0.46,2.2,"","",5.5,S6T09,,"","",,,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",0.46,5.5,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/500389484/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/500389042/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/500388953/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/500388958/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/500388994/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/500389484/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/500389042/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/500388953/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/500388958/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/500388994/square.jpg,5,5,2.2,1,2.2,1,,"",47124,Magnoliopsida,,"",S06T09_E01,S6T09,S06,T09,S06T09,,01,30 - 60,19,Willow,52.1593306,4.5311344,Salix,83,16,64,14
47124,Magnoliopsida,166,190,278675446,needs_id,2025/04/27 6:55 PM,"",FALSE,https://www.inaturalist.org/observations/278675446,52.1589277778,4.5306111111,"52.1589277778,4.5306111111",dicots,marie-ho,3234,3437,934,FALSE,class,FALSE,FALSE,98185008,"","",5,Urban,"",Salix,pollard head,,no,1,0.46,2.2,"","",5.5,S6T09,,"","",,,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",0.46,5.5,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/500389484/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/500389042/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/500388953/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/500388958/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/500388994/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/500389484/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/500389042/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/500388953/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/500388958/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/500388994/square.jpg,5,5,2.2,1,2.2,1,,"",47124,Magnoliopsida,,"",S06T09_E02,S6T09,S06,T09,S06T09,,02,30 - 60,19,Willow,52.1593306,4.5311344,Salix,83,16,64,14
47124,Magnoliopsida,166,190,278675446,needs_id,2025/04/27 6:55 PM,"",FALSE,https://www.inaturalist.org/observations/278675446,52.1589277778,4.5306111111,"52.1589277778,4.5306111111",dicots,marie-ho,3234,3437,934,FALSE,class,FALSE,FALSE,98185008,"","",5,Urban,"",Salix,pollard head,,no,1,0.46,2.2,"","",5.5,S6T09,,"","",,,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",0.46,5.5,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/500389484/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/500389042/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/500388953/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/500388958/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/500388994/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/500389484/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/500389042/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/500388953/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/500388958/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/500388994/square.jpg,5,5,2.2,1,2.2,1,,"",47124,Magnoliopsida,,"",S06T09_E03,S6T09,S06,T09,S06T09,,03,30 - 60,19,Willow,52.1593306,4.5311344,Salix,83,16,64,14
47124,Magnoliopsida,166,190,278675446,needs_id,2025/04/27 6:55 PM,"",FALSE,https://www.inaturalist.org/observations/278675446,52.1589277778,4.5306111111,"52.1589277778,4.5306111111",dicots,marie-ho,3234,3437,934,FALSE,class,FALSE,FALSE,98185008,"","",5,Urban,"",Salix,pollard head,,no,1,0.46,2.2,"","",5.5,S6T09,,"","",,,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",0.46,5.5,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/500389484/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/500389042/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/500388953/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/500388958/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/500388994/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/500389484/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/500389042/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/500388953/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/500388958/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/500388994/square.jpg,5,5,2.2,1,2.2,1,,"",47124,Magnoliopsida,,"",S06T09_E04,S6T09,S06,T09,S06T09,,04,30 - 60,19,Willow,52.1593306,4.5311344,Salix,83,16,64,14
47124,Magnoliopsida,166,190,278675446,needs_id,2025/04/27 6:55 PM,"",FALSE,https://www.inaturalist.org/observations/278675446,52.1589277778,4.5306111111,"52.1589277778,4.5306111111",dicots,marie-ho,3234,3437,934,FALSE,class,FALSE,FALSE,98185008,"","",5,Urban,"",Salix,pollard head,,no,1,0.46,2.2,"","",5.5,S6T09,,"","",,,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",0.46,5.5,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/500389484/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/500389042/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/500388953/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/500388958/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/500388994/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/500389484/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/500389042/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/500388953/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/500388958/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/500388994/square.jpg,5,5,2.2,1,2.2,1,,"",47124,Magnoliopsida,,"",S06T09_E05,S6T09,S06,T09,S06T09,,05,30 - 60,19,Willow,52.1593306,4.5311344,Salix,83,16,64,14
47727,Acer,48,74,278675447,needs_id,2025/04/27 6:54 PM,"",FALSE,https://www.inaturalist.org/observations/278675447,52.1589555556,4.5305277778,"52.1589555556,4.5305277778",maples,marie-ho,3234,3437,934,FALSE,genus,FALSE,FALSE,985403,Sapindaceae,Acer,2,Urban,"",Salix,pollard head,,no,1,0.46,2.2,"","",5.5,S6T09,,"","",,,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",0.46,5.5,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/500388979/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/500388970/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/500388994/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/500388979/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/500388970/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/500388994/square.jpg,2,2,2.2,1,2.2,1,58321,Sapindaceae,47124,Magnoliopsida,47727,Acer,S06T09_E06,S6T09,S06,T09,S06T09,,06,30 - 60,19,Willow,52.1593306,4.5311344,Salix,83,16,64,14
47727,Acer,48,74,278675447,needs_id,2025/04/27 6:54 PM,"",FALSE,https://www.inaturalist.org/observations/278675447,52.1589555556,4.5305277778,"52.1589555556,4.5305277778",maples,marie-ho,3234,3437,934,FALSE,genus,FALSE,FALSE,985403,Sapindaceae,Acer,2,Urban,"",Salix,pollard head,,no,1,0.46,2.2,"","",5.5,S6T09,,"","",,,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",0.46,5.5,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/500388979/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/500388970/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/500388994/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/500388979/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/500388970/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/500388994/square.jpg,2,2,2.2,1,2.2,1,58321,Sapindaceae,47124,Magnoliopsida,47727,Acer,S06T09_E07,S6T09,S06,T09,S06T09,,07,30 - 60,19,Willow,52.1593306,4.5311344,Salix,83,16,64,14
1403902,Galium aparine,14,45,278675456,needs_id,2025/04/27 6:55 PM,"",FALSE,https://www.inaturalist.org/observations/278675456,52.1590583333,4.5305972222,"52.1590583333,4.5305972222","",marie-ho,3234,3437,934,FALSE,complex,FALSE,TRUE,115966,Rubiaceae,Galium,1,Urban,"",Salix,knot-burr-gnarl,,no,0.3,0.52,1.7,"","",5.5,S6T10,,"","",,,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",0.52,5.5,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/500390756/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/500390753/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/500390756/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/500390753/square.jpg,1,1,1.7,0.3,1.7,0.3,47693,Rubiaceae,47124,Magnoliopsida,53060,Galium,S06T10_E01,S6T10,S06,T10,S06T10,,01,30 - 60,19,Willow,52.1593306,4.5311344,Salix,83,16,64,14
