TreeID,id,EpiID,site,DBH_num,EpiCount_noNA,taxon_id,TreeCat,NumberTrees,siteLat,siteLon,setting,dominanttree1,dominanttree2,dominanttree3,dominanttree4,dominanttree5,dominanttree6,V17,undergrowth,n_epis_per_site,n_sp_per_site,n_epis_per_site_cat,n_sp_per_site_cat,Name,area_ha,taxon.name,n_obs,sum_individuals,user_login,quality_grade,observed_on,description,captive,uri,latitude,longitude,location,taxon.common,user_observations_count,user_activity_count,user_species_count,taxon.endemic,taxon.rank,taxon.introduced,taxon.native,taxon.observations_count,TreeSp,GrowingSite,Moss,EpiCount,EpiSize,DBH,EpiHeight,Setting,field:NA,TreeHeight,ObsGroup,field:host plant id,field:plant life stage,field:invasive?,field:associated observation,field:plant phenology->most common flowering/fruiting reproductive stage,field:name of associated plant,field:epiphytic on,field:hábitat,field:associated taxa,field:habitat (s afr),field:host plant,field:host,field:epiphyte host,field:height off ground,field:height (m),field:interaction->epiphyte host,field:madagascar vegetation type,field:leaf [plant identification],field:flowering phenology,field:origin [iucn red list],field:plant growth form [iucn red list],field:recolecta_plantas,field:recolecta_semillas,field:cantidad de esquejes,field:plantas_madres_esquejes,field:recolecta de muestras de herbario,field:habitat,field:is this observation for...,field:placeholder backup,field:built environment type,field:attached to: (interaction),field:related observations,field:similar observation set,field:estimated height,field:altitude/depth in m: (s afr),field:elevation (m),field:aberrant type,field:tree,field:other organism,"field:how big were the pups? in relation to the adult (0.25, 0.50, 0.75)?",field:specifics of the site,field:cultivated,field:camera,field:epífitos,field:bio 2 lab section number spring 2023,field:host observation,field:gahnia grove,field:interaction (commensalism),field:tipo de maleza,field:substrate_detail2,field:epiphyte %,field:epiphytes,field:id reference,field:abundance category,field:associated species with names lookup,field:interaction type,field:bio 2 lab section number su21,field:tipo de ecosistema (méxico),field:associated species,field:naturemapr url,field:natusfera url,field:certainty,field:cultivated or wild-grown?,field:count,field:plant flowering,field:plant fruiting,field:estimate the height of the plant (in m),field:feeding on,field:animal behavior,field:is it wild?,field:zonebc,field:about the site,field:sp 2020 lab section numbers,field:linked observation,field:invasive,field:zoneea,field:renh2019 trial,field:zoneeb,field:kc tradescantia,field:depth of tradescantia before intervention,field:zonedb,field:zonecb,field:kc native seedlings and sporelings,field:kcrenh19 survey,field:zoneda,field:lab section numbers,field:gender,field:submitted by questagame player,field:questagame sighting no.,field:zonefb,field:california native,field:substrate/soil type,field:plant description,field:local habitat description,field:id source,field:endemic to new zealand,field:native ferns of kaipatiki,field:fitofisionomias do bioma caatinga,field:name(s) of other observers present,field:observado url,field:zoneca,field:native trees of kaipatiki,field:host species with names lookup,field:ispot reference (2014-2017),field:ispot certainty,field:ispot id,field:associated with: (interaction),field:physical habitat/substrate,field:ecological interaction,field:observer expertise,field:fiddleheads,field:developmental stage,TreeHeight_num,photo_gallery,photo_urls_concat,EpiCount_num,EpiHeight_chr,EpiSize_chr,EpiHeight_num,EpiSize_num,obs_date,family_id,family_name,class_id,class_name,genus_id,genus_name
S10T49,281687526,S10T49_E01,S10,0.33,1,53352,30 - 60,45,51.1390568,2.7158335,Urban,Salix,"","","","","","","",43,18,36,16,Site10_NieuwpoortWillows,0.330197301905,Alnus,3,3,marie-ho,needs_id,2025/05/13 1:15 PM,"",FALSE,https://www.inaturalist.org/observations/281687526,51.1395694444,2.7179694444,"51.1395694444,2.7179694444",alders,3337,3541,943,FALSE,genus,FALSE,TRUE,190600,Salix,pollard head,no,1,0.7,0.33,2.8,Urban,,7,S10T49,,"","","","",,"","",,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",7,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/506029031/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/506028998/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/506029046/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/506029034/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/506029031/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/506028998/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/506029046/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/506029034/square.jpg,1,2.8,0.7,2.8,0.7,2025-05-13,49155,Betulaceae,47124,Magnoliopsida,53352,Alnus
S11T01,282934786,S11T01_E01,S11,0.9,1,47351,90+,5,51.0903012,2.6110195,Rural,Salix,"","","","","","","",42,13,32,12,Site11_DePanneWillows,0.08655808949,Prunus,14,14,marie-ho,needs_id,2025/05/21 10:58 AM,growing in front of the Acer,FALSE,https://www.inaturalist.org/observations/282934786,51.0902277778,2.6110222222,"51.0902277778,2.6110222222","plums, cherries, and allies",3337,3541,943,FALSE,genus,FALSE,FALSE,871393,Salix,pollard head,no,1,0.8,0.9,4,Rural,,4,S11T01,,"","","","",,"","",,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",4,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/508356206/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/508356200/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/508356155/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/508356201/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/508356206/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/508356200/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/508356155/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/508356201/square.jpg,1,4,0.8,4,0.8,2025-05-21,47148,Rosaceae,47124,Magnoliopsida,47351,Prunus
S11T01,282934783,S11T01_E02,S11,0.9,1,47727,90+,5,51.0903012,2.6110195,Rural,Salix,"","","","","","","",42,13,32,12,Site11_DePanneWillows,0.08655808949,Acer,48,74,marie-ho,needs_id,2025/05/21 10:58 AM,"",FALSE,https://www.inaturalist.org/observations/282934783,51.0902333333,2.6110138889,"51.0902333333,2.6110138889",maples,3337,3541,943,FALSE,genus,FALSE,FALSE,996566,Salix,pollard head,no,1,1,0.9,4,Rural,,4,S11T01,,"","","","",,"","",,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",4,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/508356064/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/508356201/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/508356064/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/508356201/square.jpg,1,4,1,4,1,2025-05-21,58321,Sapindaceae,47124,Magnoliopsida,47727,Acer
S11T01,282934785,S11T01_E03,S11,0.9,3,55925,90+,5,51.0903012,2.6110195,Rural,Salix,"","","","","","","",42,13,32,12,Site11_DePanneWillows,0.08655808949,Geranium robertianum,117,188,marie-ho,needs_id,2025/05/21 10:57 AM,"",FALSE,https://www.inaturalist.org/observations/282934785,51.0902361111,2.611025,"51.0902361111,2.611025",Herb Robert,3337,3541,943,FALSE,species,FALSE,TRUE,126799,Salix,pollard head,"",3,0.3,0.9,4,Rural,,4,S11T01,,"","","","",,"","",,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",4,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/508356142/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/508356084/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/508356091/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/508356201/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/508356142/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/508356084/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/508356091/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/508356201/square.jpg,3,4,0.3,4,0.3,2025-05-21,47689,Geraniaceae,47124,Magnoliopsida,47701,Geranium
S11T02,282938640,S11T02_E01,S11,1,3,51884,90+,5,51.0903012,2.6110195,Rural,Salix,"","","","","","","",42,13,32,12,Site11_DePanneWillows,0.08655808949,Urtica dioica,18,24,marie-ho,needs_id,2025/05/21 10:59 AM,"",FALSE,https://www.inaturalist.org/observations/282938640,51.0901333333,2.6108444444,"51.0901333333,2.6108444444",great stinging nettle,3337,3541,943,FALSE,species,FALSE,TRUE,124708,Salix,pollard head,no,3,1,1,2,Rural,,2,S11T02,,"","","","",,"","",,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",2,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/508359697/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/508359819/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/508359697/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/508359819/square.jpg,3,2,1,2,1,2025-05-21,51885,Urticaceae,47124,Magnoliopsida,51886,Urtica
S11T02,282938646,S11T02_E02,S11,1,2,55757,90+,5,51.0903012,2.6110195,Rural,Salix,"","","","","","","",42,13,32,12,Site11_DePanneWillows,0.08655808949,Chelidonium majus,12,13,marie-ho,research,2025/05/21 10:59 AM,"",FALSE,https://www.inaturalist.org/observations/282938646,51.0901222222,2.6108611111,"51.0901222222,2.6108611111",Greater celandine,3337,3541,943,FALSE,species,FALSE,TRUE,109991,Salix,trunk,no,2,1,1,1,Rural,,2,S11T02,,"","","","",,"","",,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",2,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/508359837/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/508359895/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/508359694/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/508359819/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/508359837/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/508359895/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/508359694/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/508359819/square.jpg,2,1,1,1,1,2025-05-21,47332,Papaveraceae,47124,Magnoliopsida,55758,Chelidonium
S11T02,282938642,S11T02_E03,S11,1,1,55925,90+,5,51.0903012,2.6110195,Rural,Salix,"","","","","","","",42,13,32,12,Site11_DePanneWillows,0.08655808949,Geranium robertianum,117,188,marie-ho,needs_id,2025/05/21 11:00 AM,"",FALSE,https://www.inaturalist.org/observations/282938642,51.0901305556,2.6108611111,"51.0901305556,2.6108611111",Herb Robert,3337,3541,943,FALSE,species,FALSE,TRUE,126799,Salix,"",no,1,0.5,1,1,Rural,,2,S11T02,,"","","","",,"","",,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",2,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/508359717/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/508359819/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/508359717/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/508359819/square.jpg,1,1,0.5,1,0.5,2025-05-21,47689,Geraniaceae,47124,Magnoliopsida,47701,Geranium
S11T02,282938648,S11T02_E04,S11,1,1,1090496,90+,5,51.0903012,2.6110195,Rural,Salix,"","","","","","","",42,13,32,12,Site11_DePanneWillows,0.08655808949,Rubus fruticosus,16,18,marie-ho,needs_id,2025/05/21 10:59 AM,"pretty thick stem. must have been there a while  and 
coppiced alongside the willow",FALSE,https://www.inaturalist.org/observations/282938648,51.0901416667,2.6108361111,"51.0901416667,2.6108361111",pilated-leaved blackberry,3337,3541,943,FALSE,species,FALSE,FALSE,6228,Salix,trunk,no,1,1.5,1,1,Rural,,2,S11T02,,"","","","",,"","",,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",2,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/508359876/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/508359895/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/508359809/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/508359819/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/508359876/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/508359895/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/508359809/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/508359819/square.jpg,1,1,1.5,1,1.5,2025-05-21,47148,Rosaceae,47124,Magnoliopsida,47544,Rubus
S11T02,282938641,S11T02_E05,S11,1,2,1403902,90+,5,51.0903012,2.6110195,Rural,Salix,"","","","","","","",42,13,32,12,Site11_DePanneWillows,0.08655808949,Galium aparine,14,45,marie-ho,needs_id,2025/05/21 10:59 AM,"",FALSE,https://www.inaturalist.org/observations/282938641,51.0901333333,2.6108444444,"51.0901333333,2.6108444444","",3337,3541,943,FALSE,complex,FALSE,TRUE,116562,Salix,pollard head,no,2,1,1,2,Rural,,2,S11T02,,"","","","",,"","",,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",2,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/508359697/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/508359819/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/508359697/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/508359819/square.jpg,2,2,1,2,1,2025-05-21,47693,Rubiaceae,47124,Magnoliopsida,53060,Galium
S11T03,282946496,S11T03_E01,S11,1,1,47124,90+,5,51.0903012,2.6110195,Rural,Salix,"","","","","","","",42,13,32,12,Site11_DePanneWillows,0.08655808949,Magnoliopsida,170,199,marie-ho,needs_id,2025/05/21 11:04 AM,pretty big stem (ca. 8 cm diameter). must have been here a while and coppiced alongside its willow host,FALSE,https://www.inaturalist.org/observations/282946496,51.0900694444,2.6107166667,"51.0900694444,2.6107166667",Dicots,3337,3541,943,FALSE,class,FALSE,FALSE,99265328,Salix,crotch,no,1,1.5,1,1,Rural,,3,S11T03,,"","","","",,"","",,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",3,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/508371535/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/508368369/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/508368280/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/508368417/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/508368299/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/508368431/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/508368360/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/508368411/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/508371535/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/508368369/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/508368280/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/508368417/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/508368299/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/508368431/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/508368360/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/508368411/square.jpg,1,1,1.5,1,1.5,2025-05-21,,"",47124,Magnoliopsida,,""
S11T03,282946495,S11T03_E02,S11,1,3,47124,90+,5,51.0903012,2.6110195,Rural,Salix,"","","","","","","",42,13,32,12,Site11_DePanneWillows,0.08655808949,Magnoliopsida,170,199,marie-ho,needs_id,2025/05/21 11:03 AM,"",FALSE,https://www.inaturalist.org/observations/282946495,51.090125,2.6108472222,"51.090125,2.6108472222",Dicots,3337,3541,943,FALSE,class,FALSE,FALSE,99265328,Salix,pollard head,no,3,0.4,1,3,Rural,,3,S11T03,,"","","","",,"","",,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",3,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/508368280/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/508368417/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/508368431/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/508368280/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/508368417/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/508368431/square.jpg,3,3,0.4,3,0.4,2025-05-21,,"",47124,Magnoliopsida,,""
S11T03,282946487,S11T03_E03,S11,1,1,55925,90+,5,51.0903012,2.6110195,Rural,Salix,"","","","","","","",42,13,32,12,Site11_DePanneWillows,0.08655808949,Geranium robertianum,117,188,marie-ho,needs_id,2025/05/21 11:01 AM,"",FALSE,https://www.inaturalist.org/observations/282946487,51.0900583333,2.6107888889,"51.0900583333,2.6107888889",Herb Robert,3337,3541,943,FALSE,species,FALSE,TRUE,126799,Salix,pollard head,no,1,0.2,1,3,Rural,,3,S11T03,,"","","","",,"","",,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",3,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/508368241/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/508368431/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/508368241/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/508368431/square.jpg,1,3,0.2,3,0.2,2025-05-21,47689,Geraniaceae,47124,Magnoliopsida,47701,Geranium
S11T03,282946485,S11T03_E04,S11,1,1,55925,90+,5,51.0903012,2.6110195,Rural,Salix,"","","","","","","",42,13,32,12,Site11_DePanneWillows,0.08655808949,Geranium robertianum,117,188,marie-ho,needs_id,2025/05/21 11:01 AM,"",FALSE,https://www.inaturalist.org/observations/282946485,51.09005,2.6107888889,"51.09005,2.6107888889",Herb Robert,3337,3541,943,FALSE,species,FALSE,TRUE,126799,Salix,crotch,no,1,0.5,1,1.4,Rural,,3,S11T03,,"","","","",,"","",,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",3,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/508368271/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/508368411/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/508368431/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/508368271/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/508368411/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/508368431/square.jpg,1,1.4,0.5,1.4,0.5,2025-05-21,47689,Geraniaceae,47124,Magnoliopsida,47701,Geranium
S11T03,282946482,S11T03_E05,S11,1,1,55925,90+,5,51.0903012,2.6110195,Rural,Salix,"","","","","","","",42,13,32,12,Site11_DePanneWillows,0.08655808949,Geranium robertianum,117,188,marie-ho,research,2025/05/21 11:01 AM,"",FALSE,https://www.inaturalist.org/observations/282946482,51.0900694444,2.6108055556,"51.0900694444,2.6108055556",Herb Robert,3337,3541,943,FALSE,species,FALSE,TRUE,126799,Salix,pollard head,no,1,0.15,1,3,Rural,,3,S11T03,,"","","","",,"","",,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",3,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/508368220/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/508368431/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/508368220/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/508368431/square.jpg,1,3,0.15,3,0.15,2025-05-21,47689,Geraniaceae,47124,Magnoliopsida,47701,Geranium
S11T04,283072815,S11T04_E01,S11,0.8,1,55925,60 - 90,5,51.0903012,2.6110195,Rural,Salix,"","","","","","","",42,13,10,4,Site11_DePanneWillows,0.08655808949,Geranium robertianum,117,188,marie-ho,research,2025/05/21 11:08 AM,"",FALSE,https://www.inaturalist.org/observations/283072815,51.0902416667,2.6110972222,"51.0902416667,2.6110972222",Herb Robert,3337,3541,943,FALSE,species,FALSE,TRUE,126799,Salix,stem base-roots,no,1,0.1,0.8,0.3,Rural,,2,S11T04,,"","","","",,"","",,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",2,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/508620284/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/508620355/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/508620405/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/508620284/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/508620355/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/508620405/square.jpg,1,0.3,0.1,0.3,0.1,2025-05-21,47689,Geraniaceae,47124,Magnoliopsida,47701,Geranium
S11T05,283083103,S11T05_E01,S11,0.9,1,64546,90+,5,51.0903012,2.6110195,Rural,Salix,"","","","","","","",42,13,32,12,Site11_DePanneWillows,0.08655808949,Rubus caesius,2,2,marie-ho,needs_id,2025/05/21 11:11 AM,"",FALSE,https://www.inaturalist.org/observations/283083103,51.0900305556,2.6107527778,"51.0900305556,2.6107527778",European dewberry,3337,3541,943,FALSE,species,FALSE,TRUE,28351,Salix,pollard head,no,1,0.4,0.9,2,Rural,,3,S11T05,,"","","","",,"","",,"","",,,"",,,"","","","","","","",,,,"","","","","","",,,"",,"","",,,"","","","",,"","","","","",,"","","",,"","","","","","","","",,"","","",,,"","","","","","","","","","","","","","","","","","","",,"","","",,,"","","","","","","","",,"",,"","","","","","","",3,"<div><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/508638906/square.jpg""""style=""""margin:20px;""""><img src=""""https://inaturalist-open-data.s3.amazonaws.com/photos/508638831/square.jpg""""style=""""margin:20px;""""></div>",https://inaturalist-open-data.s3.amazonaws.com/photos/508638906/square.jpg|https://inaturalist-open-data.s3.amazonaws.com/photos/508638831/square.jpg,1,2,0.4,2,0.4,2025-05-21,47148,Rosaceae,47124,Magnoliopsida,47544,Rubus
